topology,strategy,fraction,trial,n,beta,gamma,t10,t50,peak_infected,auc,final_size,duration
BA,degree,0.05,89,1000,0.15,0.05,8,17.0,535,17896.5,0.887,191
BA,degree,0.05,90,1000,0.15,0.05,13,21.0,537,16700.5,0.879,141
BA,degree,0.05,91,1000,0.15,0.05,11,,477,16799.5,0.877,119
BA,degree,0.05,92,1000,0.15,0.05,10,20.0,531,18307.5,0.875,161
BA,degree,0.05,93,1000,0.15,0.05,10,19.0,554,17438.5,0.891,126
BA,degree,0.05,94,1000,0.15,0.05,10,18.0,561,17327.5,0.891,139
BA,degree,0.05,95,1000,0.15,0.05,9,18.0,555,17933.5,0.871,152
BA,degree,0.05,96,1000,0.15,0.05,9,20.0,517,17476.5,0.883,133
BA,degree,0.05,97,1000,0.15,0.05,7,18.0,520,17047.5,0.895,173
BA,degree,0.05,98,1000,0.15,0.05,12,23.0,515,17746.5,0.894,233
BA,degree,0.05,99,1000,0.15,0.05,8,17.0,537,18434.5,0.902,190
BA,degree,0.1,0,1000,0.15,0.05,15,,371,15557.5,0.766,207
BA,degree,0.1,1,1000,0.15,0.05,14,,370,14860.5,0.755,157
BA,degree,0.1,2,1000,0.15,0.05,16,,381,14768.5,0.752,155
BA,degree,0.1,3,1000,0.15,0.05,20,,299,14345.5,0.73,168
BA,degree,0.1,4,1000,0.15,0.05,16,,352,15663.5,0.764,171
BA,degree,0.1,5,1000,0.15,0.05,19,,352,13768.5,0.721,168
BA,degree,0.1,6,1000,0.15,0.05,11,,353,15080.5,0.747,153
BA,degree,0.1,7,1000,0.15,0.05,22,,366,15164.5,0.774,142
BA,degree,0.1,8,1000,0.15,0.05,21,,350,14397.5,0.741,171
BA,degree,0.1,9,1000,0.15,0.05,12,,362,15148.5,0.759,158
BA,degree,0.1,10,1000,0.15,0.05,15,,365,13938.5,0.743,147
BA,degree,0.1,11,1000,0.15,0.05,17,,421,17217.5,0.781,257
BA,degree,0.1,12,1000,0.15,0.05,17,,390,15552.5,0.753,142
BA,degree,0.1,13,1000,0.15,0.05,13,,364,15585.5,0.774,194
BA,degree,0.1,14,1000,0.15,0.05,15,,374,15118.5,0.751,165
BA,degree,0.1,15,1000,0.15,0.05,16,,383,15967.5,0.768,170
BA,degree,0.1,16,1000,0.15,0.05,13,,402,16682.5,0.81,175
BA,degree,0.1,17,1000,0.15,0.05,19,,358,14871.5,0.734,171
BA,degree,0.1,18,1000,0.15,0.05,23,,356,15438.5,0.762,195
BA,degree,0.1,19,1000,0.15,0.05,14,,401,16681.5,0.795,151
BA,degree,0.1,20,1000,0.15,0.05,20,,382,15811.5,0.774,178
BA,degree,0.1,21,1000,0.15,0.05,19,,378,15384.5,0.746,229
BA,degree,0.1,22,1000,0.15,0.05,21,,347,14584.5,0.726,194
BA,degree,0.1,23,1000,0.15,0.05,22,,395,14582.5,0.76,163
BA,degree,0.1,24,1000,0.15,0.05,11,,362,15118.5,0.76,147
BA,degree,0.1,25,1000,0.15,0.05,31,,334,13070.5,0.737,152
BA,degree,0.1,26,1000,0.15,0.05,18,,344,14589.5,0.75,155
BA,degree,0.1,27,1000,0.15,0.05,15,,403,16646.5,0.777,156
BA,degree,0.1,28,1000,0.15,0.05,13,,375,15571.5,0.787,174
BA,degree,0.1,29,1000,0.15,0.05,20,,368,14765.5,0.774,159
BA,degree,0.1,30,1000,0.15,0.05,13,,353,14389.5,0.749,153
BA,degree,0.1,31,1000,0.15,0.05,14,,374,15796.5,0.766,172
BA,degree,0.1,32,1000,0.15,0.05,14,,390,14966.5,0.753,208
BA,degree,0.1,33,1000,0.15,0.05,25,,390,14539.5,0.769,182
BA,degree,0.1,34,1000,0.15,0.05,17,,388,16023.5,0.756,266
BA,degree,0.1,35,1000,0.15,0.05,11,,361,15000.5,0.762,196
BA,degree,0.1,36,1000,0.15,0.05,24,,385,15518.5,0.77,221
BA,degree,0.1,37,1000,0.15,0.05,16,,426,16225.5,0.784,169
BA,degree,0.1,38,1000,0.15,0.05,10,,420,15851.5,0.793,176
BA,degree,0.1,39,1000,0.15,0.05,21,,394,15393.5,0.755,193
BA,degree,0.1,40,1000,0.15,0.05,12,,397,14261.5,0.718,212
BA,degree,0.1,41,1000,0.15,0.05,15,,332,14850.5,0.764,151
BA,degree,0.1,42,1000,0.15,0.05,12,,413,14977.5,0.751,185
BA,degree,0.1,43,1000,0.15,0.05,16,,407,16010.5,0.789,166
BA,degree,0.1,44,1000,0.15,0.05,14,,374,14792.5,0.759,141
BA,degree,0.1,45,1000,0.15,0.05,14,,358,14890.5,0.744,218
BA,degree,0.1,46,1000,0.15,0.05,17,,357,15606.5,0.749,172
BA,degree,0.1,47,1000,0.15,0.05,14,,343,14312.5,0.723,196
BA,degree,0.1,48,1000,0.15,0.05,19,,417,17160.5,0.8,244
BA,degree,0.1,49,1000,0.15,0.05,19,,319,13957.5,0.733,195
BA,degree,0.1,50,1000,0.15,0.05,15,,406,17123.5,0.796,225
BA,degree,0.1,51,1000,0.15,0.05,15,,342,14507.5,0.755,206
BA,degree,0.1,52,1000,0.15,0.05,16,,363,15000.5,0.753,190
BA,degree,0.1,53,1000,0.15,0.05,27,,337,15107.5,0.76,220
BA,degree,0.1,54,1000,0.15,0.05,19,,380,15225.5,0.775,178
BA,degree,0.1,55,1000,0.15,0.05,12,,345,14358.5,0.741,183
BA,degree,0.1,56,1000,0.15,0.05,16,,418,16632.5,0.774,233
BA,degree,0.1,57,1000,0.15,0.05,15,,400,15932.5,0.769,173
BA,degree,0.1,58,1000,0.15,0.05,18,,378,14216.5,0.747,155
BA,degree,0.1,59,1000,0.15,0.05,15,,360,15060.5,0.757,166
BA,degree,0.1,60,1000,0.15,0.05,13,,386,15969.5,0.771,175
BA,degree,0.1,61,1000,0.15,0.05,17,,367,15028.5,0.746,160
BA,degree,0.1,62,1000,0.15,0.05,14,,380,14613.5,0.747,172
BA,degree,0.1,63,1000,0.15,0.05,11,,367,15775.5,0.754,215
BA,degree,0.1,64,1000,0.15,0.05,25,,362,14665.5,0.739,161
BA,degree,0.1,65,1000,0.15,0.05,15,,373,15471.5,0.772,203
BA,degree,0.1,66,1000,0.15,0.05,27,,301,13991.5,0.727,162
BA,degree,0.1,67,1000,0.15,0.05,17,,374,15091.5,0.735,236
BA,degree,0.1,68,1000,0.15,0.05,12,,386,15599.5,0.751,145
BA,degree,0.1,69,1000,0.15,0.05,12,,345,15251.5,0.737,156
BA,degree,0.1,70,1000,0.15,0.05,19,,329,14364.5,0.732,171
BA,degree,0.1,71,1000,0.15,0.05,12,,399,16249.5,0.754,183
BA,degree,0.1,72,1000,0.15,0.05,13,,424,16320.5,0.778,164
BA,degree,0.1,73,1000,0.15,0.05,13,,403,16142.5,0.771,178
BA,degree,0.1,74,1000,0.15,0.05,23,,351,15334.5,0.763,222
BA,degree,0.1,75,1000,0.15,0.05,18,,318,14604.5,0.73,169
BA,degree,0.1,76,1000,0.15,0.05,15,,375,15944.5,0.767,158
BA,degree,0.1,77,1000,0.15,0.05,19,,354,14379.5,0.739,170
BA,degree,0.1,78,1000,0.15,0.05,17,,359,14605.5,0.751,166
BA,degree,0.1,79,1000,0.15,0.05,29,,365,16412.5,0.755,185
BA,degree,0.1,80,1000,0.15,0.05,10,,381,14762.5,0.749,138
BA,degree,0.1,81,1000,0.15,0.05,25,,325,14656.5,0.748,155
BA,degree,0.1,82,1000,0.15,0.05,24,,320,14112.5,0.745,210
BA,degree,0.1,83,1000,0.15,0.05,13,,400,15206.5,0.759,202
BA,degree,0.1,84,1000,0.15,0.05,22,,373,14610.5,0.772,134
BA,degree,0.1,85,1000,0.15,0.05,18,,371,15589.5,0.758,157
BA,degree,0.1,86,1000,0.15,0.05,26,,294,14484.5,0.759,178
BA,degree,0.1,87,1000,0.15,0.05,13,,377,15208.5,0.756,134
BA,degree,0.1,88,1000,0.15,0.05,13,,379,14838.5,0.752,147
BA,degree,0.1,89,1000,0.15,0.05,18,,356,15026.5,0.748,155
BA,degree,0.1,90,1000,0.15,0.05,23,,374,15061.5,0.765,174
BA,degree,0.1,91,1000,0.15,0.05,16,,313,13616.5,0.705,148
BA,degree,0.1,92,1000,0.15,0.05,17,,372,15072.5,0.742,276
BA,degree,0.1,93,1000,0.15,0.05,17,,378,15331.5,0.755,170
BA,degree,0.1,94,1000,0.15,0.05,20,,344,15664.5,0.764,177
BA,degree,0.1,95,1000,0.15,0.05,10,,393,15542.5,0.768,160
BA,degree,0.1,96,1000,0.15,0.05,16,,363,15206.5,0.75,203
BA,degree,0.1,97,1000,0.15,0.05,12,,351,14857.5,0.77,170
BA,degree,0.1,98,1000,0.15,0.05,16,,375,14948.5,0.76,166
BA,degree,0.1,99,1000,0.15,0.05,13,,407,15850.5,0.801,184
BA,betweenness,0.01,0,1000,0.15,0.05,7,12.0,648,19610.5,0.969,145
BA,betweenness,0.01,1,1000,0.15,0.05,6,10.0,694,19513.5,0.982,154
BA,betweenness,0.01,2,1000,0.15,0.05,7,11.0,702,19078.5,0.974,144
BA,betweenness,0.01,3,1000,0.15,0.05,6,11.0,705,19290.5,0.973,124
BA,betweenness,0.01,4,1000,0.15,0.05,7,12.0,661,18720.5,0.971,137
BA,betweenness,0.01,5,1000,0.15,0.05,8,13.0,689,19453.5,0.982,166
BA,betweenness,0.01,6,1000,0.15,0.05,5,10.0,698,20218.5,0.979,245
BA,betweenness,0.01,7,1000,0.15,0.05,6,11.0,651,19220.5,0.974,114
BA,betweenness,0.01,8,1000,0.15,0.05,8,12.0,685,19053.5,0.975,186
BA,betweenness,0.01,9,1000,0.15,0.05,7,12.0,643,19798.5,0.973,148
BA,betweenness,0.01,10,1000,0.15,0.05,4,9.0,689,18055.5,0.967,128
BA,betweenness,0.01,11,1000,0.15,0.05,7,12.0,660,20029.5,0.972,137
BA,betweenness,0.01,12,1000,0.15,0.05,6,12.0,653,19533.5,0.976,159
BA,betweenness,0.01,13,1000,0.15,0.05,5,10.0,693,20145.5,0.972,152
BA,betweenness,0.01,14,1000,0.15,0.05,6,11.0,677,19461.5,0.974,163
BA,betweenness,0.01,15,1000,0.15,0.05,7,12.0,665,19410.5,0.975,180
BA,betweenness,0.01,16,1000,0.15,0.05,4,9.0,685,20070.5,0.975,161
BA,betweenness,0.01,17,1000,0.15,0.05,7,12.0,662,18688.5,0.969,126
BA,betweenness,0.01,18,1000,0.15,0.05,6,10.0,680,19382.5,0.977,162
BA,betweenness,0.01,19,1000,0.15,0.05,5,9.0,686,21415.5,0.973,195
BA,betweenness,0.01,20,1000,0.15,0.05,6,12.0,674,19363.5,0.972,147
BA,betweenness,0.01,21,1000,0.15,0.05,5,9.0,695,19290.5,0.976,164
BA,betweenness,0.01,22,1000,0.15,0.05,6,10.0,684,19882.5,0.969,122
BA,betweenness,0.01,23,1000,0.15,0.05,6,11.0,656,19044.5,0.973,181
BA,betweenness,0.01,24,1000,0.15,0.05,6,10.0,686,20112.5,0.98,164
BA,betweenness,0.01,25,1000,0.15,0.05,6,9.0,709,17697.5,0.978,122
BA,betweenness,0.01,26,1000,0.15,0.05,6,11.0,705,20243.5,0.98,159
BA,betweenness,0.01,27,1000,0.15,0.05,6,11.0,698,19079.5,0.976,168
BA,betweenness,0.01,28,1000,0.15,0.05,6,11.0,682,19589.5,0.98,147
BA,betweenness,0.01,29,1000,0.15,0.05,6,11.0,663,19639.5,0.983,152
BA,betweenness,0.01,30,1000,0.15,0.05,6,11.0,693,18625.5,0.972,209
BA,betweenness,0.01,31,1000,0.15,0.05,7,12.0,654,19506.5,0.975,194
BA,betweenness,0.01,32,1000,0.15,0.05,6,11.0,656,18147.5,0.966,159
BA,betweenness,0.01,33,1000,0.15,0.05,7,12.0,687,19417.5,0.969,139
BA,betweenness,0.01,34,1000,0.15,0.05,6,10.0,664,18988.5,0.971,132
BA,betweenness,0.01,35,1000,0.15,0.05,6,11.0,671,19458.5,0.974,214
BA,betweenness,0.01,36,1000,0.15,0.05,8,12.0,686,20250.5,0.974,152
BA,betweenness,0.01,37,1000,0.15,0.05,6,11.0,664,19564.5,0.983,131
BA,betweenness,0.01,38,1000,0.15,0.05,7,11.0,675,19433.5,0.974,137
BA,betweenness,0.01,39,1000,0.15,0.05,8,13.0,653,19285.5,0.965,152
BA,betweenness,0.01,40,1000,0.15,0.05,6,11.0,679,19910.5,0.97,209
BA,betweenness,0.01,41,1000,0.15,0.05,6,11.0,658,19579.5,0.976,175
BA,betweenness,0.01,42,1000,0.15,0.05,5,10.0,655,17812.5,0.972,115
BA,betweenness,0.01,43,1000,0.15,0.05,6,11.0,670,19827.5,0.978,134
BA,betweenness,0.01,44,1000,0.15,0.05,5,9.0,689,18936.5,0.976,141
BA,betweenness,0.01,45,1000,0.15,0.05,5,10.0,690,19759.5,0.972,191
BA,betweenness,0.01,46,1000,0.15,0.05,6,11.0,665,19529.5,0.969,145
BA,betweenness,0.01,47,1000,0.15,0.05,6,11.0,675,18497.5,0.969,153
BA,betweenness,0.01,48,1000,0.15,0.05,5,10.0,661,19509.5,0.976,130
BA,betweenness,0.01,49,1000,0.15,0.05,6,11.0,641,18411.5,0.979,154
BA,betweenness,0.01,50,1000,0.15,0.05,6,10.0,702,21166.5,0.982,155
BA,betweenness,0.01,51,1000,0.15,0.05,10,14.0,676,19111.5,0.975,166
BA,betweenness,0.01,52,1000,0.15,0.05,5,10.0,696,19652.5,0.983,217
BA,betweenness,0.01,53,1000,0.15,0.05,8,12.0,689,20338.5,0.976,158
BA,betweenness,0.01,54,1000,0.15,0.05,6,11.0,684,19949.5,0.975,188
BA,betweenness,0.01,55,1000,0.15,0.05,8,13.0,687,19647.5,0.971,174
BA,betweenness,0.01,56,1000,0.15,0.05,7,11.0,694,19700.5,0.972,178
BA,betweenness,0.01,57,1000,0.15,0.05,6,10.0,689,19629.5,0.98,159
BA,betweenness,0.01,58,1000,0.15,0.05,5,9.0,684,18442.5,0.969,135
BA,betweenness,0.01,59,1000,0.15,0.05,6,10.0,692,19560.5,0.981,143
BA,betweenness,0.01,60,1000,0.15,0.05,6,10.0,721,19771.5,0.978,121
BA,betweenness,0.01,61,1000,0.15,0.05,10,15.0,649,19149.5,0.971,158
BA,betweenness,0.01,62,1000,0.15,0.05,5,9.0,683,18628.5,0.977,164
BA,betweenness,0.01,63,1000,0.15,0.05,6,10.0,677,19628.5,0.978,156
BA,betweenness,0.01,64,1000,0.15,0.05,6,10.0,667,19526.5,0.969,159
BA,betweenness,0.01,65,1000,0.15,0.05,6,12.0,684,18644.5,0.979,136
BA,betweenness,0.01,66,1000,0.15,0.05,9,14.0,644,19749.5,0.963,201
BA,betweenness,0.01,67,1000,0.15,0.05,5,9.0,698,19976.5,0.981,167
BA,betweenness,0.01,68,1000,0.15,0.05,6,11.0,703,19846.5,0.981,185
BA,betweenness,0.01,69,1000,0.15,0.05,7,12.0,680,19656.5,0.968,131
BA,betweenness,0.01,70,1000,0.15,0.05,10,14.0,656,19093.5,0.972,145
BA,betweenness,0.01,71,1000,0.15,0.05,7,12.0,663,19642.5,0.974,143
BA,betweenness,0.01,72,1000,0.15,0.05,7,11.0,671,19254.5,0.974,144
BA,betweenness,0.01,73,1000,0.15,0.05,5,10.0,682,19804.5,0.966,145
BA,betweenness,0.01,74,1000,0.15,0.05,6,11.0,691,19069.5,0.973,139
BA,betweenness,0.01,75,1000,0.15,0.05,6,10.0,679,20416.5,0.969,151
BA,betweenness,0.01,76,1000,0.15,0.05,7,11.0,688,19152.5,0.967,133
BA,betweenness,0.01,77,1000,0.15,0.05,9,14.0,667,19337.5,0.973,152
BA,betweenness,0.01,78,1000,0.15,0.05,6,10.0,675,18978.5,0.973,153
BA,betweenness,0.01,79,1000,0.15,0.05,7,12.0,680,20303.5,0.971,205
BA,betweenness,0.01,80,1000,0.15,0.05,5,10.0,666,19110.5,0.972,148
BA,betweenness,0.01,81,1000,0.15,0.05,8,12.0,701,19621.5,0.972,183
BA,betweenness,0.01,82,1000,0.15,0.05,6,10.0,690,19068.5,0.979,145
BA,betweenness,0.01,83,1000,0.15,0.05,6,10.0,683,19100.5,0.974,159
BA,betweenness,0.01,84,1000,0.15,0.05,7,11.0,663,18433.5,0.971,163
BA,betweenness,0.01,85,1000,0.15,0.05,5,10.0,645,18943.5,0.976,180
BA,betweenness,0.01,86,1000,0.15,0.05,6,11.0,665,18253.5,0.975,131
BA,betweenness,0.01,87,1000,0.15,0.05,6,11.0,669,18978.5,0.979,133
BA,betweenness,0.01,88,1000,0.15,0.05,6,10.0,670,19145.5,0.974,215
BA,betweenness,0.01,89,1000,0.15,0.05,5,10.0,689,19592.5,0.979,125
BA,betweenness,0.01,90,1000,0.15,0.05,6,10.0,693,18406.5,0.964,130
BA,betweenness,0.01,91,1000,0.15,0.05,6,10.0,687,19448.5,0.974,141
BA,betweenness,0.01,92,1000,0.15,0.05,6,11.0,676,20503.5,0.974,164
BA,betweenness,0.01,93,1000,0.15,0.05,6,12.0,652,19022.5,0.967,164
BA,betweenness,0.01,94,1000,0.15,0.05,8,12.0,666,18722.5,0.971,141
BA,betweenness,0.01,95,1000,0.15,0.05,5,9.0,700,20463.5,0.977,160
BA,betweenness,0.01,96,1000,0.15,0.05,5,9.0,704,19916.5,0.979,157
BA,betweenness,0.01,97,1000,0.15,0.05,4,9.0,688,19359.5,0.976,157
BA,betweenness,0.01,98,1000,0.15,0.05,7,12.0,673,18946.5,0.976,150
BA,betweenness,0.01,99,1000,0.15,0.05,6,11.0,677,20031.5,0.977,132
BA,betweenness,0.05,0,1000,0.15,0.05,12,22.0,538,17902.5,0.887,142
BA,betweenness,0.05,1,1000,0.15,0.05,9,19.0,537,17397.5,0.9,130
BA,betweenness,0.05,2,1000,0.15,0.05,12,23.0,536,18091.5,0.904,170
BA,betweenness,0.05,3,1000,0.15,0.05,10,20.0,526,17524.5,0.88,173
BA,betweenness,0.05,4,1000,0.15,0.05,11,20.0,528,18280.5,0.903,216
BA,betweenness,0.05,5,1000,0.15,0.05,10,20.0,542,17568.5,0.891,136
BA,betweenness,0.05,6,1000,0.15,0.05,8,17.0,567,18748.5,0.898,153
BA,betweenness,0.05,7,1000,0.15,0.05,10,20.0,521,17696.5,0.899,154
BA,betweenness,0.05,8,1000,0.15,0.05,12,22.0,531,16991.5,0.887,254
BA,betweenness,0.05,9,1000,0.15,0.05,8,17.0,535,18409.5,0.889,166
BA,betweenness,0.05,10,1000,0.15,0.05,8,17.0,532,16292.5,0.884,178
BA,betweenness,0.05,11,1000,0.15,0.05,9,17.0,593,19243.5,0.898,137
BA,betweenness,0.05,12,1000,0.15,0.05,12,20.0,552,18420.5,0.894,160
BA,betweenness,0.05,13,1000,0.15,0.05,7,18.0,535,18023.5,0.9,150
BA,betweenness,0.05,14,1000,0.15,0.05,8,18.0,533,17788.5,0.886,201
BA,betweenness,0.05,15,1000,0.15,0.05,11,20.0,565,18560.5,0.889,141
BA,betweenness,0.05,16,1000,0.15,0.05,8,15.0,561,19052.5,0.898,167
BA,betweenness,0.05,17,1000,0.15,0.05,12,22.0,514,16947.5,0.872,140
BA,betweenness,0.05,18,1000,0.15,0.05,12,23.0,516,16953.5,0.878,189
BA,betweenness,0.05,19,1000,0.15,0.05,10,20.0,527,18862.5,0.885,205
BA,betweenness,0.05,20,1000,0.15,0.05,17,29.0,528,17734.5,0.892,155
BA,betweenness,0.05,21,1000,0.15,0.05,8,16.0,569,17928.5,0.89,159
BA,betweenness,0.05,22,1000,0.15,0.05,9,20.0,522,17465.5,0.884,167
BA,betweenness,0.05,23,1000,0.15,0.05,12,22.0,532,17154.5,0.888,136
BA,betweenness,0.05,24,1000,0.15,0.05,7,18.0,521,17887.5,0.891,183
BA,betweenness,0.05,25,1000,0.15,0.05,11,20.0,547,15876.5,0.882,123
BA,betweenness,0.05,26,1000,0.15,0.05,15,25.0,519,17125.5,0.895,143
BA,betweenness,0.05,27,1000,0.15,0.05,10,20.0,550,17417.5,0.904,153
BA,betweenness,0.05,28,1000,0.15,0.05,9,18.0,536,18101.5,0.903,211
BA,betweenness,0.05,29,1000,0.15,0.05,8,17.0,562,17759.5,0.888,132
BA,betweenness,0.05,30,1000,0.15,0.05,8,20.0,512,16961.5,0.893,164
BA,betweenness,0.05,31,1000,0.15,0.05,11,21.0,538,17760.5,0.894,129
BA,betweenness,0.05,32,1000,0.15,0.05,11,19.0,528,17305.5,0.88,158
BA,betweenness,0.05,33,1000,0.15,0.05,11,22.0,523,17100.5,0.886,139
BA,betweenness,0.05,34,1000,0.15,0.05,9,19.0,540,17896.5,0.899,161
BA,betweenness,0.05,35,1000,0.15,0.05,10,21.0,503,17011.5,0.879,157
BA,betweenness,0.05,36,1000,0.15,0.05,11,20.0,544,17392.5,0.884,157
BA,betweenness,0.05,37,1000,0.15,0.05,11,21.0,563,18410.5,0.887,151
BA,betweenness,0.05,38,1000,0.15,0.05,7,16.0,568,17900.5,0.904,164
BA,betweenness,0.05,39,1000,0.15,0.05,11,21.0,516,17125.5,0.882,132
BA,betweenness,0.05,40,1000,0.15,0.05,9,18.0,538,17700.5,0.898,191
BA,betweenness,0.05,41,1000,0.15,0.05,9,19.0,519,17495.5,0.89,184
BA,betweenness,0.05,42,1000,0.15,0.05,9,20.0,537,17551.5,0.881,180
BA,betweenness,0.05,43,1000,0.15,0.05,8,17.0,573,19194.5,0.907,171
BA,betweenness,0.05,44,1000,0.15,0.05,10,21.0,522,17358.5,0.904,146
BA,betweenness,0.05,45,1000,0.15,0.05,8,18.0,524,17551.5,0.882,202
BA,betweenness,0.05,46,1000,0.15,0.05,10,22.0,514,18152.5,0.888,149
BA,betweenness,0.05,47,1000,0.15,0.05,11,21.0,535,17259.5,0.892,207
BA,betweenness,0.05,48,1000,0.15,0.05,9,19.0,548,18850.5,0.914,188
BA,betweenness,0.05,49,1000,0.15,0.05,11,,499,17818.5,0.899,138
BA,betweenness,0.05,50,1000,0.15,0.05,9,17.0,544,18272.5,0.896,162
BA,betweenness,0.05,51,1000,0.15,0.05,15,25.0,535,17335.5,0.893,146
BA,betweenness,0.05,52,1000,0.15,0.05,11,22.0,507,16986.5,0.885,170
BA,betweenness,0.05,53,1000,0.15,0.05,14,24.0,536,18758.5,0.9,216
BA,betweenness,0.05,54,1000,0.15,0.05,8,17.0,557,18290.5,0.904,175
BA,betweenness,0.05,55,1000,0.15,0.05,11,,497,16457.5,0.861,162
BA,betweenness,0.05,56,1000,0.15,0.05,13,23.0,540,19212.5,0.902,192
BA,betweenness,0.05,57,1000,0.15,0.05,12,23.0,517,16940.5,0.876,128
BA,betweenness,0.05,58,1000,0.15,0.05,9,18.0,563,17089.5,0.889,155
BA,betweenness,0.05,59,1000,0.15,0.05,9,19.0,533,17506.5,0.89,138
BA,betweenness,0.05,60,1000,0.15,0.05,9,17.0,571,18279.5,0.902,172
BA,betweenness,0.05,61,1000,0.15,0.05,19,30.0,516,17629.5,0.884,212
BA,betweenness,0.05,62,1000,0.15,0.05,9,19.0,539,17011.5,0.887,137
BA,betweenness,0.05,63,1000,0.15,0.05,9,18.0,555,18751.5,0.9,210
BA,betweenness,0.05,64,1000,0.15,0.05,9,19.0,553,18222.5,0.893,178
BA,betweenness,0.05,65,1000,0.15,0.05,11,,496,17773.5,0.88,160
BA,betweenness,0.05,66,1000,0.15,0.05,9,,499,16749.5,0.886,146
BA,betweenness,0.05,67,1000,0.15,0.05,10,,495,17822.5,0.883,182
BA,betweenness,0.05,68,1000,0.15,0.05,9,18.0,566,18369.5,0.89,143
BA,betweenness,0.05,69,1000,0.15,0.05,10,18.0,558,18722.5,0.89,175
BA,betweenness,0.05,70,1000,0.15,0.05,11,20.0,558,18048.5,0.9,167
BA,betweenness,0.05,71,1000,0.15,0.05,8,17.0,574,19122.5,0.89,138
BA,betweenness,0.05,72,1000,0.15,0.05,8,16.0,583,19032.5,0.917,143
BA,betweenness,0.05,73,1000,0.15,0.05,8,17.0,551,18844.5,0.899,160
BA,betweenness,0.05,74,1000,0.15,0.05,9,19.0,575,18114.5,0.903,146
BA,betweenness,0.05,75,1000,0.15,0.05,10,20.0,523,18373.5,0.881,158
BA,betweenness,0.05,76,1000,0.15,0.05,9,,496,17271.5,0.884,169
BA,betweenness,0.05,77,1000,0.15,0.05,8,18.0,539,17930.5,0.903,127
BA,betweenness,0.05,78,1000,0.15,0.05,9,18.0,568,18352.5,0.907,136
BA,betweenness,0.05,79,1000,0.15,0.05,10,20.0,565,19675.5,0.903,137
BA,betweenness,0.05,80,1000,0.15,0.05,9,19.0,528,17727.5,0.9,134
BA,betweenness,0.05,81,1000,0.15,0.05,14,,485,16833.5,0.864,131
BA,betweenness,0.05,82,1000,0.15,0.05,10,22.0,521,17196.5,0.891,144
BA,betweenness,0.05,83,1000,0.15,0.05,8,18.0,529,17036.5,0.873,139
BA,betweenness,0.05,84,1000,0.15,0.05,11,20.0,525,16832.5,0.898,171
BA,betweenness,0.05,85,1000,0.15,0.05,6,15.0,544,17675.5,0.894,131
BA,betweenness,0.05,86,1000,0.15,0.05,8,18.0,538,16938.5,0.896,140
BA,betweenness,0.05,87,1000,0.15,0.05,8,18.0,543,17801.5,0.9,157
BA,betweenness,0.05,88,1000,0.15,0.05,9,18.0,538,17603.5,0.896,168
BA,betweenness,0.05,89,1000,0.15,0.05,11,22.0,540,17971.5,0.883,175
BA,betweenness,0.05,90,1000,0.15,0.05,13,22.0,550,16800.5,0.879,155
BA,betweenness,0.05,91,1000,0.15,0.05,12,21.0,537,17840.5,0.888,162
BA,betweenness,0.05,92,1000,0.15,0.05,10,21.0,547,18950.5,0.897,165
BA,betweenness,0.05,93,1000,0.15,0.05,10,19.0,539,17396.5,0.9,128
BA,betweenness,0.05,94,1000,0.15,0.05,9,18.0,538,17358.5,0.89,133
BA,betweenness,0.05,95,1000,0.15,0.05,9,19.0,538,18322.5,0.895,169
BA,betweenness,0.05,96,1000,0.15,0.05,8,18.0,553,18290.5,0.9,148
BA,betweenness,0.05,97,1000,0.15,0.05,7,16.0,558,17190.5,0.895,172
BA,betweenness,0.05,98,1000,0.15,0.05,9,20.0,513,17886.5,0.889,198
BA,betweenness,0.05,99,1000,0.15,0.05,8,18.0,553,18276.5,0.894,185
BA,betweenness,0.1,0,1000,0.15,0.05,14,,393,15417.5,0.762,172
BA,betweenness,0.1,1,1000,0.15,0.05,17,,370,14870.5,0.76,236
BA,betweenness,0.1,2,1000,0.15,0.05,20,,400,15054.5,0.767,143
BA,betweenness,0.1,3,1000,0.15,0.05,13,,379,15206.5,0.759,175
BA,betweenness,0.1,4,1000,0.15,0.05,16,,426,16252.5,0.788,198
BA,betweenness,0.1,5,1000,0.15,0.05,17,,382,15234.5,0.77,186
BA,betweenness,0.1,6,1000,0.15,0.05,11,,419,16772.5,0.797,177
BA,betweenness,0.1,7,1000,0.15,0.05,16,,385,15473.5,0.771,169
BA,betweenness,0.1,8,1000,0.15,0.05,18,,380,14478.5,0.76,149
BA,betweenness,0.1,9,1000,0.15,0.05,11,,418,16447.5,0.793,148
BA,betweenness,0.1,10,1000,0.15,0.05,10,,424,15517.5,0.806,144
BA,betweenness,0.1,11,1000,0.15,0.05,19,,422,17311.5,0.808,178
BA,betweenness,0.1,12,1000,0.15,0.05,14,,399,15415.5,0.766,155
BA,betweenness,0.1,13,1000,0.15,0.05,11,,329,14895.5,0.752,164
BA,betweenness,0.1,14,1000,0.15,0.05,19,,403,15785.5,0.779,170
BA,betweenness,0.1,15,1000,0.15,0.05,14,,408,16284.5,0.78,152
BA,betweenness,0.1,16,1000,0.15,0.05,10,,414,16439.5,0.788,160
BA,betweenness,0.1,17,1000,0.15,0.05,14,,405,15185.5,0.762,148
BA,betweenness,0.1,18,1000,0.15,0.05,14,,474,16753.5,0.815,167
